Lib_GGA.65_S2_R1_001	Lib_GGA.71_S4_R1_001	Lib_GGA.88_S6_R1_001	Lib_GGA.90_S8_R1_001	Lib_GGA.64_S1_R1_001	Lib_GGA.70_S3_R1_001	Lib_GGA.87_S5_R1_001	Lib_GGA.89_S7_R1_001
ZFAND2B	4.74686152020423	4.70294732548686	4.24541118758445	4.99414649174295	5.0944644030651	5.06770065145635	4.61705590332423	5.26565267653921
UNC93B1	2.97505928165781	4.4442786919146	3.0801843708994	5.19241316557282	2.64148232629202	3.23770925975867	2.54841780124282	2.77212558292967
TXNDC16	4.10467555402377	3.93909338933007	4.00620860455795	3.93735593048194	4.37564680326119	4.51934769444176	4.39981637569895	4.30816550808233
ANTXR2	4.76315808378273	4.65175473726799	5.23378344494573	4.98704448956139	5.94812943808603	6.97407977826254	5.01907596702756	7.01357122407061
LLPH	5.12337292334329	5.39008138677461	5.20233400027292	5.37895568679586	5.46616287655105	5.78514813247073	5.46390749888526	5.63461020527218
FAM122B	4.87610449619752	4.80214316364814	4.20970505286423	4.58061865235423	5.32475272326204	4.93060649622242	4.85775683130927	5.01009925332203
CCDC34	4.29322711788137	4.50803485097517	4.15755905021405	4.55443292493163	4.87169330326832	4.77529513848222	4.48611185798119	4.90533070130823
TOMM22	7.03902048002147	6.98504663538915	7.02893855681976	7.05837133478983	7.33407777445291	7.45253247600462	7.18382057567203	7.34899674745323
PTGES3P2	0.50527989364475	1.19302163445819	0.88756143864166	0.955330978719215	1.43177688486331	1.72959506015072	1.15207857185977	1.90545761756239
TMEM183A	5.13124166181757	5.13598238706125	5.13571581365156	5.17689279706412	5.66736111434017	5.50259580966803	5.30319431753873	5.51270785719706
TC2N	4.46743885899809	3.6175497100508	3.35538207455036	3.57957661662998	5.10431923459445	4.47542521713664	3.50216912673674	5.42067441797509
PROCR	1.73368252031932	2.07579868869687	2.00496901929359	2.3963611737169	1.53739211710553	1.37433770476938	1.22689646890024	1.25818643065578
NBEAL2	5.36007064202823	5.05456369651406	4.18233328529054	5.10818449533884	5.73552639998778	5.50029050269557	5.22777970038786	5.32101034902764
TPST1	1.91963843290637	2.36781674167466	3.24799794483367	2.0045745131776	1.81451331482917	1.39433942339922	2.12153708796961	1.32470081244809
CAMK2G	2.32289474032775	1.99594803828737	2.16268133689271	2.30793201103508	2.91780859164591	2.76359599531198	2.74790072639987	2.62151790398659
ST14	0.297206596826456	0.501983688730899	1.76366025380667	1.09400259593807	0.041624571258395	0.366860329795692	0.705654507389112	0.379578683815758
STARD8	0.786107805517538	2.68034068538196	2.6449711730754	2.05977315709521	0.863638549376146	0.48349043810627	1.15207857185977	0.839979673115908
NPRL2	5.12021337156254	5.08060488495956	5.09225693380667	5.38437142629993	5.42054907145435	5.57995383102328	5.32748121392041	5.68189542940647
EXD2	5.04723025802503	4.87277169204385	5.32838448874097	4.9326349341076	4.69220962843553	4.36065781401386	5.00497259567509	4.69722978035516
SNRNP40	7.5275238936365	7.46974301491629	7.25560039351326	7.56671932077021	7.75530743333774	7.86371712728738	7.48974707641789	7.80452670003415
AL035696.3	0.687091582987719	0.932049227532452	1.34797109652427	1.17122769291513	0.33736838239095	0.48349043810627	0.806674800249347	0.499601085975798
DAP	6.82380630113438	6.29983039831803	6.76144789365865	6.3900641283013	7.06591284535926	6.79570044123645	6.89068911067319	6.88078894716014
CABLES2	4.61839030119469	4.35641342477084	4.17925967181104	3.93735593048194	3.99886057258666	4.10857659353209	3.65900326337752	3.61008934226824
SH3KBP1	8.00340235801078	7.91408403138564	7.75864985713622	8.23483208947738	7.66205679962614	7.56489623966107	7.67511975938347	7.75438246228626
RAB15	4.20352300678148	2.99298812258914	4.09369574075826	3.00064135028988	3.31998875625754	2.93041665568338	3.41951830884677	2.20524939266219
CDC6	7.24921816575453	7.28680539758407	7.20019656014131	7.27976161031153	7.54573074479736	7.59491577745718	7.33733463540124	7.72081559834756
FAM50B	3.48284187582064	2.56517009735792	3.15718711821572	2.41764677136563	3.91455782827649	3.28132658252154	3.51217533218244	2.89395626747379
RGS19	5.12652557071506	5.26081043094901	4.85862220772789	5.49989454468533	5.58089312325151	5.61233577493767	5.07246028410519	5.78195388991769
SS18	7.90057445748382	7.57080855940334	7.52954433988612	7.76112894905902	7.52363893449799	7.29154619917193	7.40266716657422	7.38645795337115
RING1	3.7099862364661	3.88839515211731	3.74863167541436	3.84610193481099	3.36986189754127	3.42437081288969	3.15154303078976	3.46034708977248
HSD17B8	4.32376277712689	4.5341828794545	4.5936193724503	4.85284036590336	4.1300678711454	3.81038686125921	4.30515414710987	4.18824798437001
HNRNPA2B1	10.9590904220053	10.9447012490428	10.9312023029249	11.088562095426	11.1241279585287	11.206395665155	11.1447725726981	11.2574813221792
L2HGDH	4.46495028619413	4.46172285672463	4.16689931404339	4.30600615459818	4.64572928241658	4.94254192736847	4.56993262871315	4.76666423840535
ZCCHC18	2.07130995728016	2.02305896516484	2.96354274947485	2.26159812829601	0.99657308756488	1.6651996907524	1.51259244109397	1.89089679478683
CSNK1G2	5.91105263670964	6.03185932617373	5.59721545381817	6.25616079221007	5.88378648437271	5.57448546518323	5.01556302847677	5.46926376849528
DCUN1D1	6.859770911608	6.81028968722613	6.70753122274791	6.80786542474881	7.16134174819302	7.02227442647284	6.94940327682424	7.15623664146964
USP46	5.5208555711158	4.6188116624304	5.69191586455917	4.63160598526115	4.94481644994796	4.24975453412471	4.34208561348166	4.37246481310662
ZWILCH	7.13136561380015	7.00303007387358	6.93866862089038	7.28881456345204	7.46198054577936	7.35766578783371	7.23569594550337	7.43713344908272
LIN52	5.55869184960831	5.816323319838	5.64255555550537	5.93396652630515	5.94812943808603	6.20876962224222	6.07130918043219	6.04702847045873
PTER	5.30130127759716	5.66641009114338	6.02461277902975	5.51848529950705	5.88593052121561	6.01649055269009	6.31513082543531	5.68927721752513
COPS4	6.18573639176467	6.47632716615306	6.32429920258696	6.46992308388311	6.68464020068378	6.77915629515122	6.52364148790419	6.70882352295256
BCL7A	1.15060448751511	1.09422272745561	1.53270850023858	0.666202370105051	1.56620027817207	1.74525460381816	2.06827601016436	1.72020591032859
VPS36	6.28500867315662	6.12551960624274	6.15627563182369	5.98298204151318	6.43762292853123	6.50511032123439	6.41850212052416	6.46645459641224
DRG1	6.68689639331867	6.91666869954639	6.63927061767927	6.94383111605085	7.08189885482187	7.13057678490951	6.93087344331969	7.17250604068735
FEM1C	5.36941517677905	5.60269160201983	5.59721545381817	5.74165886366109	5.2345319434152	5.21273843669849	5.19398999204752	5.31693140857801
COQ7	4.18851755703131	4.21074174879504	4.40653127904618	4.33985005795151	4.54259356298077	4.67870233287493	4.6871845623776	4.68883688883209
HDAC11	2.17239094234541	1.7422761186197	2.30483929733323	1.75987469546013	0.931636403840395	1.5270864086173	1.55192614710673	1.03799119645265
PHOSPHO2	2.7234912336727	3.0401982550354	2.25899227892519	2.54883761625231	3.25069048195285	3.33405680862862	3.01042520791869	3.11051485042455
ETFDH	5.44964104893697	5.22038937535393	5.29185437735892	5.44264017844656	5.61920096976829	5.69831422054346	5.57547704926626	5.8540997570033
YPEL1	2.49863712436196	1.7422761186197	1.96269166948603	2.29648729856223	2.64148232629202	2.75588637785043	2.60561411468266	3.25395799155303
SELL	5.43445768219487	6.22372920407599	6.87455647915466	7.77485406335915	7.37561254634554	6.9844257876201	8.09228762256337	7.75060714293859
IVD	6.33424206034457	6.54164487801834	6.13660272364515	6.78398978419032	6.90678850158782	6.88455517137768	6.66488580504836	6.8406282367508
COX15	5.23712199096261	5.24362560643261	5.25874975561531	5.20471035422668	5.59144200054166	5.5667947632441	5.47418167326509	5.55718910007966
TNFRSF18	6.04454273198145	6.13409349800794	6.6636683884042	6.62837150064288	6.19405802138798	5.22535525069616	5.51082395901724	5.71016227278348
LPCAT2	5.17757357418079	4.8350240046377	3.89445026565103	3.66660655873958	4.57307434237255	4.62681091765275	3.40884590842345	2.45333527481848
TSPAN5	6.12870630065852	6.22591849817603	6.20846721464531	6.45584514197641	5.84243242638805	5.87062507389739	6.01963617112328	6.10967405482082
COX7C	6.39040002119469	6.79168937086964	6.75784678855099	6.93278495092405	6.97853199367753	7.21066394936446	6.90831884229674	7.15623664146964
RBBP5	6.31226009748422	6.20165157428135	6.18183977985677	6.42135508187402	6.67557998756971	6.62157642030418	6.46173980499783	6.56948114809582
EFHB	1.24645525910325	1.21669922935086	2.28209790047763	1.29140473750878	0.691280692260677	0.873763818225373	1.34356739221831	0.869985992600291
BAZ2A	7.19656631354381	6.89298332194792	6.73918348714356	7.0889606161822	6.77378859047322	6.56369056723224	6.64683327369069	6.65328937303937
EEF2	8.30468073301206	8.07595501198976	8.08915568274221	8.07697855151111	8.49698270204863	8.53062446093357	8.21663057589098	8.62294612126186
HDAC7	6.25938827635862	6.08990414303034	6.27476292392825	5.95504743123829	6.11095654979356	5.81883934995857	5.69888281257737	5.54677734082536
CD63	7.50952457549228	7.26319417955342	6.83311184310755	7.1136257734547	7.75491646765708	7.911560542444	6.92339435364857	7.72312922445753
DDX58	5.19719769757675	7.6132402295132	5.45958306440727	8.86519422403011	4.44902045010285	5.1523555720128	4.95998937796194	5.02517840027789
HPDL	2.85854868783292	3.29499022478709	3.38769692355262	2.95769197283058	3.52832043316349	3.6239119836206	3.69897444178191	4.07687876564679
NIN	6.89439843749299	6.95852201953279	6.71657009213543	7.20712849005417	7.11639585553064	7.12085566217646	7.30568331640409	7.58324984955687
UPK1A	0.580775513320272	0.78141916453822	1.25760506995222	0.630185741648989	0.041624571258395	0.32578989392293	0.558917347318884	0.293631106417115
EMC1	6.72431321797066	6.35087609550382	6.61046524639218	6.43772675972467	6.9671010836245	6.81066226732439	6.77338746185724	6.79345797236643
APOC1	0.652516161163201	0.749309557064872	0.88756143864166	0.701341706737575	0.233438034349599	0.445651761401476	0.306357493645871	0.104659342761749
TAPBPL	4.99298899955552	5.05948235891078	5.17173100311882	4.88184768419302	4.63896527974521	4.80548486652813	4.83002560153971	4.48580763151783
ANAPC5	7.99781819178175	8.13286966776506	8.03365158696796	8.20377080808727	8.29948954241206	8.43308060121046	8.1892173606738	8.47063066436122
RPLP2	6.77491726168699	6.99748768779368	6.76555246577796	7.11932080347861	7.36821888208247	7.44835302384022	6.87913732782577	7.37014722594297
RRBP1	4.80311187107542	4.72581696357738	4.46322793254129	5.04973794829138	5.24904091183155	5.31858418711914	4.7328253100467	5.25147487616843
TONSL	5.78803158323052	5.35583752129372	5.17327666911206	5.20317892569286	5.99787871464535	5.65233631131729	5.47290139570738	5.72357720708518
LINC00840	0.848534011758003	1.26291957553565	1.39111649934311	0.955330978719215	0.159743893098963	0.691784026832439	0.740119903302589	0.574404838392923
CKMT2-AS1	2.58367727744481	2.81052440909547	3.09982378229841	2.56800248341422	3.31150633455263	3.28668718245179	3.41419197730692	3.09153852545862
ZBTB43	5.48936574762518	5.76505477589973	5.68543125267025	5.90411450955068	5.34671257906727	5.2625568735078	5.42073571265939	5.26282824092348
C8orf37	2.85094465371635	2.88630082022034	3.24211852716963	3.12231249911679	1.6891593519807	2.38807164869249	2.88512613195767	2.5116019522412
SQSTM1	6.82477708472354	6.70854406595412	7.10338979916007	6.95797503695698	6.6113775789451	6.46252283171273	6.56568491589604	6.69579369634846
HEY1	2.09725187081832	1.55063791939165	1.82787556839982	0.925922277956643	0.931636403840395	0.72375307998876	1.6089862508618	0.154273021564897
AP1AR	6.21194440574426	6.36485108654283	6.67134558045114	6.69417388944123	5.95971105320304	6.13713127563029	6.41783693501087	6.16593767860966
CLSTN3	4.79520914153112	4.58509873900151	4.66786455225593	4.56639447963735	4.363388679663	3.92482453574862	4.05778111697067	4.46629766139427
RSPH3	4.32101336141686	3.94972932563739	4.41700687384592	3.82235713922948	3.87192710961595	3.22659572287423	4.25538710005131	3.23678839664966
AFDN	4.2960299485462	4.32407867555332	4.30866199486125	4.0876784904693	4.08349856462457	3.91793205892242	3.51715252938242	3.61452729535087
SARS1	7.87596490311365	7.71831381255231	8.02404693275588	8.16555307112964	8.22593448441957	8.07596601704849	8.19757366722699	8.36067092776303
CHDH	4.57057898874471	3.72876804801523	3.64994914476181	3.76538386456962	3.55730849752808	2.38807164869249	3.6085961041217	3.12924480950036
FAM110A	4.70740303646776	4.42662101894979	3.91676727570584	4.69835181444562	4.17284131316059	3.89002806684712	3.73786797246649	4.319083045602
ZBED5	6.07260153028573	6.15415877566832	6.4684982301407	6.35049011725689	5.94744526252902	5.86615611397984	5.99754728807882	5.91653277513451
MED8	5.46591135198745	5.60829678028973	5.58797390050721	5.97851288426842	6.11034540978268	6.06954465758745	5.9245005331742	6.07225274079805
P4HA2	3.44798381693265	3.43278077841835	4.3611413755825	2.92833185319041	4.77474782852402	5.04415565479788	4.203841768354	3.92078949727683
UNC45A	6.51952033835765	6.27748891311999	6.36341611691923	6.26939285309624	6.79865889107988	6.62210660269578	6.52116620371394	6.65652099920375
MRPS12	5.20914273120568	5.31802719122058	5.3269964556382	5.54532558517088	5.68880610316866	5.85085726112654	5.43658442114325	5.86996312756535
SOX21-AS1	1.55801527404569	1.21669922935086	1.45350769208683	0.593246892177707	0.638001407933844	0.366860329795692	1.12625146907606	0.293631106417115
PPP1R13L	2.48887120119065	2.12667823965009	1.88935400440952	2.11293745429185	1.62214624308798	1.43352968422705	1.66387516806622	1.44918141947491
YWHAZ	10.2344274065109	10.1374660669933	9.97151115164692	10.2277095435006	10.3799249423294	10.4365552891964	10.1477933960417	10.4986705745217
FOSL2	6.27083132661208	5.64584515140073	4.71744058452469	5.39245710623663	6.62855189416692	5.89188546684797	5.52941786413569	5.64223729564799
PRKACB	6.95106682530204	6.91757195559171	6.62973258905082	6.886303842184	7.10937863783861	7.18577474930572	7.00582107191221	7.65124393701472
ACP6	3.57341891799298	3.73287908743543	4.02001833757883	3.3662511785743	3.86034290610037	4.08107430269853	4.49370685644272	4.32721732028902
NUP210	8.53847883195538	8.0848276632779	7.88970679107083	8.20147155716947	8.56133581713487	8.49068276166423	8.45590595387017	8.60396134298436
SOAT2	0.878762536790659	0.960375944532966	1.05788498055803	3.61686263839322	1.09869978703079	1.63189104553774	1.98450569618066	4.11182937185317
AC105206.3	0.50527989364475	0.540019432682921	2.73144761338481	1.6562359437816	0.370412098950921	0.195059913464984	1.55192614710673	1.11518460772085
NKG7	7.56866905835098	7.66525527135135	7.40219884964991	7.79786584213214	8.21346826949937	8.51300896955037	7.34190028408368	8.34356317537667
SEPTIN11	6.32397970474528	5.96876879421869	6.82821450864204	5.83657646304095	6.74691010251189	6.77344005883269	6.8468845541414	6.94914646742284
NOP14	7.05813355152381	6.72411604924177	7.18226934961294	6.80836914877732	7.32515141578182	7.18002499082747	7.28577058105602	7.27733483116149
PTPN9	6.37590196177218	6.08830064254042	5.93178197114481	6.35532429256731	6.55545322455056	6.58015592211551	6.23205333397061	6.61891294024973
CTSH	6.71753442733324	6.41560430444468	5.67782884861169	6.14489659496233	5.35189221520765	5.71332023600649	5.36661280544927	5.9397079313191
TOP1	6.76027677985795	6.78130642679127	6.27476292392825	6.76543103732487	7.13784486772597	7.03865012073484	6.73865199117996	6.90136603166936
CDK9	6.46763522537753	6.37013948604849	6.29478199864102	6.3778983032159	6.72831057128733	6.71101461369291	6.53962813757481	6.62827010912598
TNKS1BP1	3.02996610659801	2.71400438882151	3.31674318638979	2.76354981139276	2.1645907255346	1.93472337542256	2.9674337588729	2.4029149728557
PHF11	5.73014249466275	6.91982762465305	5.79289716386081	7.30282470538643	5.58441799291993	5.97309499456048	5.42338928428942	5.72767990877646
UBA3	7.20665584189367	7.29829428927137	7.30930650783699	7.39692674753397	7.45718208418296	7.59923068131329	7.54287715961818	7.64745916536202
TRIM61	2.36621305629076	2.12667823965009	1.71355058615596	2.15156322522251	3.11103885748392	2.48452524653555	2.59623748239561	2.53987594582171
RNF168	5.66333558922359	5.45124154634371	5.11495451755869	5.5048755501263	5.94196014604433	5.87863448156113	5.70761743818452	5.65090488044368
LINC02084	2.5083373840717	2.53723387120037	2.74813784106277	2.92089750388086	1.99485657395579	2.17335573264754	1.53239333945203	2.29645869106032
AC093627.5	2.84330032844761	2.48943667444826	2.4547188362156	2.33055261679391	3.40217787633719	2.68458061148811	3.27421099504331	3.03306433308576
AC097381.1	0.687091582987719	0.540019432682921	0.587173066922998	0.630185741648989	0.268919913136213	0.0512926384177436	0.211287737576845	0
ADGRG6	1.35795356648207	1.0684283899703	2.3382930582177	1.85656474562158	0.909324666987476	0.844983621690875	1.47215620954	0.778027241712252
SEC14L1	6.48001242635342	6.13176021266324	6.31031868363076	6.27377670759665	6.52505246454267	6.51256426018828	6.82196142242295	7.05783064832022
STARD9	3.68881508496442	3.78131895364266	3.7235320321476	3.53157170459437	2.76466384851474	3.5366158237288	3.1579305698854	3.10421710176303
